ticket_id,created_at,customer_id,customer_city,channel,priority,issue_type,assigned_agent,status,first_response_mins,resolution_hours,csat_score,reopened_flag,resolved_at,sla_target_hours,sla_met_flag
71524,2025-01-27 01:42:00,2268,Giza,Email,MEDIUM,Refund,Ali,Resolved,273.0,9.0,4.0,0,2025-01-27 10:42:00,48.0,1.0
70982,2024-11-07 14:23:00,2003,Giza,Chat,high,  Account ,Sara,resolved,709.0,109.0,3.0,0,2024-11-12 03:23:00,24.0,0.0
70857,2025-01-25 18:56:00,2413,GIZA,Portal,Medium,Account,  Ali ,pending,236.0,97.0,5.0,0,,48.0,0.0
71493,2024-11-24 17:47:00,2267,  ISMAILIA ,Phone,Medium,Technical,Farah,Pending,605.0,,3.0,0,,48.0,
70915,2025-02-22 12:35:00,2135,Tanta,Email,Low,Billing,Farah,Resolved,580.0,57.0,1.0,0,2025-02-24 21:35:00,72.0,1.0
70569,2024-12-13 04:59:00,2562,Ismailia,  PORTAL ,low,  Technical ,heba,Resolved,710.0,60.0,4.0,0,2024-12-15 16:59:00,72.0,1.0
71576,2024-11-30 19:16:00,2362,zagazig,Phone,High,Technical,Farah,Open,177.0,22.0,,0,,24.0,0.0
70281,2024-11-30 08:56:00,2440,Giza,Email,Low,  Account ,Ali,Resolved,694.0,38.0,4.0,1,2024-12-01 22:56:00,72.0,1.0
70330,2025-02-26 02:43:00,2207,,  Phone ,Low,Account,Farah,Resolved,685.0,34.0,4.0,0,2025-02-27 12:43:00,72.0,1.0
70121,2025-01-16 13:02:00,2135,Ismailia,  Phone ,Critical,Account,Omar,CLOSED,663.0,151.0,5.0,0,2025-01-22 20:02:00,8.0,0.0
70014,2024-12-03 19:13:00,2320,Giza,Phone,High,Billing,SARA,RESOLVED,190.0,100.0,5.0,0,2024-12-07 23:13:00,24.0,0.0
71235,2024-12-22 14:38:00,2439,Giza,PHONE,Critical,complaint,nada,Closed,200.0,139.0,,0,2024-12-28 09:38:00,8.0,0.0
71094,2025-02-03 12:38:00,2099,Zagazig,Chat,  Critical ,Refund,Youssef,Pending,517.0,,4.0,0,,8.0,
71007,2024-10-07 20:43:00,2310,Mansoura,Chat,Medium,delivery,SARA,Resolved,546.0,16.0,5.0,1,2024-10-08 12:43:00,48.0,1.0
70851,2025-02-02 07:51:00,2121,Mansoura,Email,low,Complaint,sara,Resolved,95.0,114.0,1.0,0,2025-02-07 01:51:00,72.0,0.0
70604,2024-09-08 12:38:00,2416,  Mansoura ,Chat,Low,Delivery,Farah,  Resolved ,585.0,13.0,,0,2024-09-09 01:38:00,72.0,1.0
70746,2025-01-05 00:16:00,2459,Suez,Phone,  Medium ,  Account ,Heba,  Resolved ,97.0,29.0,3.0,0,2025-01-06 05:16:00,48.0,1.0
71059,2024-10-07 05:06:00,2250,  Suez ,chat,MEDIUM,Delivery,Mina,RESOLVED,129.0,1.0,4.0,0,2024-10-07 06:06:00,48.0,1.0
71331,2024-10-20 09:53:00,2466,Ismailia,Email,  Low ,Complaint,Youssef,Resolved,377.0,29.0,5.0,0,2024-10-21 14:53:00,72.0,1.0
70867,2024-10-30 20:46:00,2595,Tanta,Chat,Low,Refund,nada,  Resolved ,181.0,26.0,2.0,0,2024-10-31 22:46:00,72.0,1.0
71561,2025-02-06 02:24:00,2578,Zagazig,Chat,Medium,Delivery,nada,  Resolved ,80.0,166.0,3.0,0,2025-02-13 00:24:00,48.0,0.0
70878,2024-10-28 18:35:00,2444,SUEZ,Email,  Medium ,Billing,farah,RESOLVED,668.0,92.0,5.0,0,2024-11-01 14:35:00,48.0,0.0
70257,2024-12-31 02:15:00,2356,Suez,CHAT,Low,billing,Nada,Closed,568.0,46.0,3.0,0,2025-01-02 00:15:00,72.0,1.0
70191,2025-02-11 04:34:00,2388,TANTA,PORTAL,High,Account,Youssef,Resolved,567.0,110.0,4.0,0,2025-02-15 18:34:00,24.0,0.0
71151,2024-11-27 05:01:00,2076,TANTA,Chat,Low,complaint,  FARAH ,Open,444.0,,2.0,0,,72.0,
70335,2025-01-30 01:06:00,2228,Mansoura,  Portal ,High,Account,Omar,  RESOLVED ,534.0,62.0,4.0,0,2025-02-01 15:06:00,24.0,0.0
70603,2024-09-15 07:41:00,2597,CAIRO,EMAIL,  LOW ,Delivery,Farah,resolved,325.0,85.0,,0,2024-09-18 20:41:00,72.0,0.0
70030,2025-01-17 22:10:00,2129,  Giza ,Portal,  Medium ,Technical,HEBA,Resolved,119.0,18.0,,0,2025-01-18 16:10:00,48.0,1.0
71079,2024-11-14 15:47:00,2411,Ismailia,Chat,medium,Refund,Omar,  Resolved ,376.0,58.0,,0,2024-11-17 01:47:00,48.0,0.0
70032,2024-09-03 17:01:00,2002,Cairo,Chat,Medium,Billing,Omar,Resolved,186.0,51.0,4.0,0,2024-09-05 20:01:00,48.0,0.0
70094,2024-10-18 16:55:00,2052,  SUEZ ,CHAT,High,Technical,Mina,Resolved,305.0,145.0,1.0,0,2024-10-24 17:55:00,24.0,0.0
70958,2025-02-15 07:22:00,2244,Suez,Email,medium,Complaint,Farah,Pending,174.0,28.0,4.0,0,,48.0,0.0
70041,2024-10-31 11:34:00,2140,Giza,Portal,High,Delivery,NADA,RESOLVED,222.0,33.0,,0,2024-11-01 20:34:00,24.0,0.0
70017,2024-11-15 04:21:00,2041,Alexandria,chat,High,  Refund ,Farah,Open,59.0,,5.0,0,,24.0,
71325,2025-02-03 23:40:00,2482,Ismailia,Phone,Medium,Complaint,Nada,Resolved,216.0,12.0,4.0,0,2025-02-04 11:40:00,48.0,1.0
70850,2024-09-12 19:33:00,2582,Giza,PHONE,HIGH,  Account ,Sara,Resolved,289.0,86.0,3.0,0,2024-09-16 09:33:00,24.0,0.0
70592,2025-01-07 03:54:00,2308,MANSOURA,  PORTAL ,  Low ,  delivery ,farah,  Resolved ,145.0,100.0,4.0,0,2025-01-11 07:54:00,72.0,0.0
71553,2024-10-27 20:34:00,2205,Alexandria,chat,Medium,Billing,Ali,Resolved,597.0,164.0,5.0,0,2024-11-03 16:34:00,48.0,0.0
70767,2025-02-21 13:44:00,2353,Zagazig,Email,critical,Complaint,Nada,Resolved,25.0,141.0,,0,2025-02-27 10:44:00,8.0,0.0
71265,2024-11-10 18:43:00,2170,Suez,  Chat ,Low,  account ,MINA,  Resolved ,485.0,147.0,4.0,0,2024-11-16 21:43:00,72.0,0.0
70975,2025-01-21 20:26:00,2209,Tanta,Email,Critical,  refund ,Ali,Pending,458.0,,3.0,0,,8.0,
71349,2024-11-14 14:44:00,2281,,Phone,LOW,Complaint,  Heba ,  Resolved ,499.0,9.0,4.0,0,2024-11-14 23:44:00,72.0,1.0
70250,2025-01-11 12:15:00,2046,Mansoura,Email,Low,Technical,FARAH,Closed,198.0,150.0,3.0,0,2025-01-17 18:15:00,72.0,0.0
70806,2024-10-24 21:15:00,2120,,Chat,Low,Complaint,Omar,Resolved,205.0,97.0,3.0,0,2024-10-28 22:15:00,72.0,0.0
71417,2024-10-02 01:08:00,2189,mansoura,Portal,Medium,BILLING,Ali,Pending,668.0,,2.0,1,,48.0,
71148,2024-10-24 09:28:00,2578,zagazig,Chat,Medium,REFUND,Mina,Resolved,104.0,111.0,4.0,0,2024-10-29 00:28:00,48.0,0.0
71592,2024-10-29 06:01:00,2424,Mansoura,  CHAT ,Low,  Technical ,ALI,open,253.0,,3.0,0,,72.0,
71168,2024-10-14 23:38:00,2576,  Cairo ,  phone ,Low,DELIVERY,Omar,Resolved,404.0,102.0,3.0,0,2024-10-19 05:38:00,72.0,0.0
70750,2024-10-03 16:48:00,2207,Zagazig,email,Medium,account,Heba,RESOLVED,24.0,130.0,,1,2024-10-09 02:48:00,48.0,0.0
71072,2025-01-07 13:36:00,2539,  Mansoura ,Phone,low,account,omar,  Open ,581.0,,5.0,0,,72.0,
71387,2024-10-26 16:17:00,2156,ismailia,Chat,HIGH,Account,mina,closed,507.0,70.0,1.0,0,2024-10-29 14:17:00,24.0,0.0
70591,2024-10-17 13:57:00,2313,ALEXANDRIA,CHAT,Low,Complaint,heba,  Resolved ,10.0,12.0,,0,2024-10-18 01:57:00,72.0,1.0
70328,2024-11-19 19:58:00,2199,Alexandria,Email,Low,Account,Heba,Resolved,308.0,89.0,5.0,0,2024-11-23 12:58:00,72.0,0.0
71024,2024-09-14 11:48:00,2110,Tanta,email,  Medium ,technical,Nada,Resolved,619.0,63.0,2.0,0,2024-09-17 02:48:00,48.0,0.0
70169,2024-12-09 11:53:00,2245,Ismailia,Chat,  LOW ,Account,OMAR,Resolved,332.0,127.0,5.0,0,2024-12-14 18:53:00,72.0,0.0
70497,2025-02-05 14:46:00,2452,,Chat,Medium,  Delivery ,Ali,resolved,376.0,63.0,5.0,0,2025-02-08 05:46:00,48.0,0.0
71085,2025-02-06 20:02:00,2466,Tanta,Email,Low,Account,Farah,Closed,438.0,5.0,4.0,0,2025-02-07 01:02:00,72.0,1.0
70465,2024-09-15 16:00:00,2209,Zagazig,Chat,High,Billing,Nada,pending,292.0,,3.0,0,,24.0,
70194,2024-12-31 15:26:00,2491,Tanta,Chat,MEDIUM,technical,Heba,Closed,46.0,3.0,3.0,0,2024-12-31 18:26:00,48.0,1.0
70372,2024-10-03 11:05:00,2598,  Ismailia ,Chat,LOW,Billing,Ali,Resolved,708.0,77.0,2.0,0,2024-10-06 16:05:00,72.0,0.0
71510,2024-11-06 09:19:00,2252,,chat,Medium,technical,Sara,open,603.0,,4.0,0,,48.0,
70537,2025-01-08 23:36:00,2061,Tanta,Portal,MEDIUM,Technical,Sara,OPEN,265.0,,3.0,0,,48.0,
70661,2024-12-14 01:33:00,2465,MANSOURA,  Phone ,Medium,  ACCOUNT ,Nada,Resolved,534.0,147.0,5.0,0,2024-12-20 04:33:00,48.0,0.0
70882,2025-02-08 03:00:00,2370,ismailia,Chat,Low,Technical,mina,RESOLVED,334.0,11.0,4.0,0,2025-02-08 14:00:00,72.0,1.0
70564,2024-12-04 16:29:00,2142,Suez,Email,Medium,Technical,Ali,resolved,385.0,70.0,,0,2024-12-07 14:29:00,48.0,0.0
71028,2025-02-12 15:32:00,2148,  Giza ,PHONE,Low,Account,ALI,PENDING,413.0,22.0,4.0,0,,72.0,0.0
71018,2025-01-15 06:08:00,2585,Cairo,  Phone ,Medium,Delivery,Heba,Resolved,143.0,125.0,,0,2025-01-20 11:08:00,48.0,0.0
71365,2024-09-15 14:50:00,2241,Alexandria,Phone,  medium ,Technical,Nada,Resolved,187.0,165.0,,0,2024-09-22 11:50:00,48.0,0.0
70144,2025-01-12 16:19:00,2433,Tanta,EMAIL,Low,Billing,OMAR,Resolved,542.0,70.0,,0,2025-01-15 14:19:00,72.0,1.0
70409,2025-01-08 00:37:00,2115,SUEZ,chat,LOW,Complaint,  ALI ,Resolved,576.0,51.0,,0,2025-01-10 03:37:00,72.0,1.0
70992,2024-11-10 10:36:00,2375,Zagazig,Portal,High,REFUND,Omar,resolved,265.0,154.0,5.0,0,2024-11-16 20:36:00,24.0,0.0
70035,2024-10-18 06:22:00,2032,Alexandria,portal,Critical,COMPLAINT,  Omar ,PENDING,541.0,,4.0,0,,8.0,
71434,2024-10-21 05:05:00,2015,TANTA,Portal,Medium,  Account ,Youssef,Open,359.0,138.0,5.0,0,,48.0,0.0
71518,2025-02-25 13:59:00,2068,Suez,Portal,  Medium ,billing,SARA,Resolved,319.0,20.0,5.0,0,2025-02-26 09:59:00,48.0,1.0
71410,2025-02-04 23:34:00,2484,Suez,Chat,  high ,Delivery,  Farah ,Pending,214.0,,4.0,0,,24.0,
70399,2024-10-01 08:52:00,2212,Alexandria,Chat,Low,Complaint,Mina,Pending,16.0,24.0,3.0,0,,72.0,0.0
71177,2024-11-13 12:15:00,2219,Zagazig,Chat,Low,Billing,  nada ,Resolved,135.0,85.0,,0,2024-11-17 01:15:00,72.0,0.0
71281,2025-01-01 04:16:00,2042,Suez,portal,Low,  Delivery ,Ali,resolved,98.0,88.0,5.0,0,2025-01-04 20:16:00,72.0,0.0
70839,2024-12-19 20:25:00,2584,Mansoura,Chat,Medium,Complaint,Mina,Open,239.0,,3.0,0,,48.0,
70166,2024-09-12 08:16:00,2271,Tanta,PHONE,  medium ,refund,Sara,Resolved,678.0,35.0,5.0,0,2024-09-13 19:16:00,48.0,1.0
70735,2024-11-13 07:59:00,2490,mansoura,Phone,MEDIUM,Account,Farah,resolved,250.0,160.0,2.0,0,2024-11-19 23:59:00,48.0,0.0
70106,2024-10-08 06:55:00,2256,Mansoura,Phone,Medium,Billing,Sara,Resolved,111.0,72.0,,0,2024-10-11 06:55:00,48.0,0.0
71004,2024-11-06 09:42:00,2188,  cairo ,Chat,MEDIUM,Complaint,sara,Resolved,122.0,99.0,2.0,0,2024-11-10 12:42:00,48.0,0.0
70674,2024-12-24 01:16:00,2300,giza,Email,Low,Complaint,Youssef,Open,292.0,14.0,5.0,0,,72.0,0.0
71479,2024-12-18 11:42:00,2405,Zagazig,  Chat ,Low,Complaint,,Resolved,112.0,32.0,4.0,0,2024-12-19 19:42:00,72.0,1.0
70629,2024-10-24 23:47:00,2599,  Cairo ,  Chat ,Medium,Delivery,  Nada ,Open,601.0,,4.0,0,,48.0,
70585,2024-09-29 08:24:00,2236,Cairo,Email,LOW,Refund,Farah,pending,377.0,118.0,3.0,0,,72.0,0.0
70847,2025-01-05 16:32:00,2048,Alexandria,Email,Low,  Delivery ,Farah,open,272.0,,2.0,0,,72.0,
71560,2024-11-25 15:46:00,2576,Tanta,Portal,Medium,account,  Nada ,  Open ,298.0,,5.0,0,,48.0,
71468,2025-01-09 08:31:00,2262,tanta,EMAIL,High,ACCOUNT,  ALI ,Open,102.0,,,0,,24.0,
70881,2025-02-28 09:25:00,2403,Tanta,Chat,Medium,Complaint,  Nada ,OPEN,195.0,161.0,5.0,0,,48.0,0.0
70580,2024-10-25 18:17:00,2185,Alexandria,Chat,LOW,Delivery,Sara,Closed,41.0,109.0,,0,2024-10-30 07:17:00,72.0,0.0
70677,2024-11-28 13:27:00,2531,CAIRO,Portal,Low,Complaint,Farah,Open,427.0,,5.0,0,,72.0,
70676,2024-11-15 17:37:00,2086,Alexandria,Chat,CRITICAL,Technical,youssef,Open,-5.0,162.0,3.0,0,,8.0,0.0
70293,2025-01-28 17:09:00,2257,Tanta,Chat,MEDIUM,  Billing ,Sara,Resolved,182.0,62.0,3.0,1,2025-01-31 07:09:00,48.0,0.0
71572,2024-12-25 12:49:00,2496,Suez,  Email ,Medium,Technical,Ali,Open,179.0,68.0,4.0,0,,48.0,0.0
70998,2025-01-28 17:51:00,2099,Alexandria,chat,Medium,billing,Youssef,  Closed ,210.0,163.0,5.0,0,2025-02-04 12:51:00,48.0,0.0
70190,2024-09-30 10:05:00,2297,  Mansoura ,Chat,medium,Technical,Heba,Pending,337.0,,3.0,1,,48.0,
71016,2024-12-01 22:09:00,2437,  Cairo ,Email,High,Account,Ali,resolved,559.0,146.0,5.0,0,2024-12-08 00:09:00,24.0,0.0
71050,2024-12-04 22:21:00,2268,Mansoura,email,  HIGH ,Refund,Youssef,  Resolved ,284.0,46.0,5.0,0,2024-12-06 20:21:00,24.0,0.0
70788,2024-10-31 20:06:00,2249,MANSOURA,chat,High,  Delivery ,Sara,resolved,324.0,149.0,5.0,0,2024-11-07 01:06:00,24.0,0.0
71081,2024-09-20 08:41:00,2548,  Cairo ,Chat,medium,Refund,Nada,  OPEN ,237.0,,3.0,0,,48.0,
70742,2024-09-07 06:37:00,2349,ISMAILIA,  Chat ,Medium,Refund,Farah,Resolved,233.0,2.0,2.0,0,2024-09-07 08:37:00,48.0,1.0
70710,2025-02-15 22:52:00,2078,Mansoura,Email,medium,  Delivery ,farah,Resolved,49.0,47.0,3.0,0,2025-02-17 21:52:00,48.0,1.0
70544,2024-11-27 16:31:00,2145,ismailia,Email,high,  delivery ,  OMAR ,Resolved,662.0,62.0,2.0,0,2024-11-30 06:31:00,24.0,0.0
70701,2024-10-22 07:31:00,2556,TANTA,phone,High,Delivery,Ali,RESOLVED,73.0,55.0,,0,2024-10-24 14:31:00,24.0,0.0
70596,2024-09-14 16:44:00,2375,Ismailia,EMAIL,High,BILLING,youssef,  Resolved ,685.0,24.0,4.0,0,2024-09-15 16:44:00,24.0,1.0
70449,2024-12-22 02:28:00,2279,suez,EMAIL,low,Delivery,Sara,Closed,90.0,82.0,5.0,0,2024-12-25 12:28:00,72.0,0.0
71080,2025-01-15 00:23:00,2244,Mansoura,  Portal ,Medium,Account,OMAR,Resolved,45.0,129.0,5.0,0,2025-01-20 09:23:00,48.0,0.0
70076,2024-10-15 11:13:00,2250,CAIRO,  Phone ,Low,DELIVERY,Farah,pending,203.0,132.0,4.0,1,,72.0,0.0
70563,2025-01-18 17:52:00,2107,Mansoura,Chat,medium,COMPLAINT,nada,Open,670.0,9.0,1.0,0,,48.0,0.0
70567,2025-02-14 21:46:00,2065,ISMAILIA,EMAIL,  Medium ,  COMPLAINT ,Ali,  closed ,362.0,127.0,,0,2025-02-20 04:46:00,48.0,0.0
71025,2024-10-28 15:34:00,2294,Cairo,  Phone ,Medium,Refund,,Open,711.0,88.0,4.0,0,,48.0,0.0
71065,2024-12-29 12:02:00,2245,  Ismailia ,chat,High,Account,Omar,Resolved,710.0,116.0,4.0,0,2025-01-03 08:02:00,24.0,0.0
71498,2024-10-21 02:51:00,2584,  Suez ,Phone,Low,Billing,Omar,CLOSED,290.0,76.0,5.0,0,2024-10-24 06:51:00,72.0,0.0
70698,2024-10-20 02:53:00,2580,  Ismailia ,CHAT,  High ,Delivery,Nada,CLOSED,519.0,80.0,5.0,0,2024-10-23 10:53:00,24.0,0.0
70202,2024-12-10 18:32:00,2364,cairo,PORTAL,MEDIUM,Account,Farah,CLOSED,317.0,93.0,4.0,0,2024-12-14 15:32:00,48.0,0.0
71191,2024-12-20 18:22:00,2311,Ismailia,email,Critical,Refund,Youssef,  Resolved ,658.0,98.0,4.0,0,2024-12-24 20:22:00,8.0,0.0
71439,2024-09-10 19:31:00,2381,Ismailia,  portal ,Medium,Complaint,OMAR,Resolved,551.0,154.0,2.0,0,2024-09-17 05:31:00,48.0,0.0
70225,2025-02-26 12:55:00,2405,Alexandria,  Portal ,Low,Billing,ali,Resolved,285.0,57.0,4.0,0,2025-02-28 21:55:00,72.0,1.0
70129,2024-11-09 18:58:00,2574,  Zagazig ,chat,low,  TECHNICAL ,Youssef,  Resolved ,232.0,17.0,3.0,0,2024-11-10 11:58:00,72.0,1.0
70117,2024-12-20 19:35:00,2038,Suez,chat,Medium,Billing,  Mina ,PENDING,386.0,,2.0,0,,48.0,
70382,2025-01-02 05:44:00,2575,Alexandria,EMAIL,LOW,Complaint,Heba,Resolved,66.0,123.0,4.0,1,2025-01-07 08:44:00,72.0,0.0
70456,2024-10-27 23:27:00,2341,Giza,Chat,High,Complaint,Youssef,resolved,601.0,148.0,5.0,0,2024-11-03 03:27:00,24.0,0.0
70219,2024-09-23 19:18:00,2496,Giza,Chat,low,Technical,Omar,Resolved,275.0,48.0,4.0,0,2024-09-25 19:18:00,72.0,1.0
71294,2025-01-08 23:28:00,2208,cairo,Portal,Medium,Complaint,  Heba ,Resolved,308.0,80.0,4.0,0,2025-01-12 07:28:00,48.0,0.0
70107,2025-01-06 22:37:00,2212,  Tanta ,Chat,Medium,Billing,ALI,Closed,154.0,12.0,3.0,0,2025-01-07 10:37:00,48.0,1.0
70637,2024-11-12 13:52:00,2290,Giza,Chat,Critical,Billing,  Farah ,Resolved,607.0,112.0,2.0,1,2024-11-17 05:52:00,8.0,0.0
71218,2025-02-17 11:00:00,2495,Tanta,Chat,Low,Complaint,FARAH,Resolved,208.0,21.0,4.0,1,2025-02-18 08:00:00,72.0,1.0
70812,2024-10-04 23:09:00,2387,Giza,  Email ,MEDIUM,  Account ,Sara,  Pending ,647.0,,5.0,0,,48.0,
71248,2024-09-21 23:18:00,2377,Cairo,Chat,High,Refund,Sara,  Resolved ,626.0,4.0,3.0,0,2024-09-22 03:18:00,24.0,1.0
71543,2025-02-23 11:46:00,2589,  Alexandria ,Email,MEDIUM,Refund,Farah,  Resolved ,292.0,63.0,5.0,0,2025-02-26 02:46:00,48.0,0.0
70053,2024-09-18 10:12:00,2135,Zagazig,Email,High,Account,SARA,Open,229.0,,5.0,0,,24.0,
71392,2024-12-10 14:16:00,2250,Suez,Portal,High,Billing,  mina ,  resolved ,425.0,149.0,4.0,0,2024-12-16 19:16:00,24.0,0.0
71011,2024-11-09 11:59:00,2363,GIZA,Phone,  Medium ,Technical,MINA,Pending,628.0,,,0,,48.0,
71066,2025-01-06 01:14:00,2421,Cairo,  Chat ,High,BILLING,Nada,  Closed ,373.0,160.0,2.0,0,2025-01-12 17:14:00,24.0,0.0
70300,2024-10-20 01:51:00,2552,Mansoura,email,MEDIUM,TECHNICAL,Sara,Open,376.0,,4.0,0,,48.0,
70754,2024-10-25 23:57:00,2411,ZAGAZIG,Phone,High,Refund,ALI,Closed,563.0,17.0,5.0,0,2024-10-26 16:57:00,24.0,1.0
70442,2024-12-19 20:27:00,2256,Mansoura,  Chat ,Low,  BILLING ,Youssef,Resolved,595.0,43.0,,1,2024-12-21 15:27:00,72.0,1.0
70025,2024-11-14 19:27:00,2340,Tanta,Portal,Low,account,Mina,  resolved ,110.0,19.0,2.0,0,2024-11-15 14:27:00,72.0,1.0
71359,2025-02-02 14:23:00,2068,Suez,Chat,Medium,Technical,Omar,  Open ,45.0,,5.0,0,,48.0,
71174,2024-12-10 03:51:00,2216,Cairo,Portal,Low,  Complaint ,  Farah ,Pending,587.0,92.0,3.0,0,,72.0,0.0
71475,2024-09-07 05:28:00,2383,Giza,  CHAT ,  Medium ,account,Omar,Resolved,359.0,143.0,5.0,0,2024-09-13 04:28:00,48.0,0.0
71027,2024-12-16 19:48:00,2127,Alexandria,CHAT,  Low ,  Complaint ,Farah,Resolved,461.0,158.0,5.0,1,2024-12-23 09:48:00,72.0,0.0
70562,2024-09-06 17:14:00,2138,Cairo,Email,Low,REFUND,  omar ,pending,523.0,,5.0,0,,72.0,
71264,2024-10-23 16:41:00,2551,  Alexandria ,Phone,Low,Account,Youssef,Resolved,621.0,16.0,,1,2024-10-24 08:41:00,72.0,1.0
71112,2024-09-22 01:36:00,2441,  Suez ,Portal,Low,Billing,Nada,Open,673.0,,5.0,0,,72.0,
71531,2024-12-16 16:36:00,2316,Zagazig,Phone,Low,Delivery,Youssef,Open,612.0,,,0,,72.0,
70460,2024-12-16 08:52:00,2232,  Zagazig ,Chat,High,  Account ,nada,RESOLVED,363.0,138.0,5.0,0,2024-12-22 02:52:00,24.0,0.0
70565,2024-10-28 15:40:00,2178,Ismailia,Email,LOW,  refund ,Heba,Pending,708.0,9.0,5.0,0,,72.0,0.0
70904,2024-10-08 05:37:00,2037,Suez,EMAIL,Medium,Technical,Farah,Resolved,405.0,110.0,5.0,0,2024-10-12 19:37:00,48.0,0.0
71023,2024-12-16 06:00:00,2193,ismailia,CHAT,Medium,complaint,Sara,open,45.0,34.0,,0,,48.0,0.0
70301,2025-01-09 14:02:00,2049,ISMAILIA,Email,Low,REFUND,Nada,RESOLVED,95.0,96.0,,0,2025-01-13 14:02:00,72.0,0.0
71266,2024-11-22 20:56:00,2458,ISMAILIA,Portal,  medium ,Account,Omar,  RESOLVED ,163.0,84.0,,0,2024-11-26 08:56:00,48.0,0.0
70671,2024-12-24 11:24:00,2108,Zagazig,Chat,  Low ,  Complaint ,  Nada ,Resolved,264.0,49.0,,0,2024-12-26 12:24:00,72.0,1.0
70584,2024-11-07 20:23:00,2343,  Ismailia ,PORTAL,  Low ,Billing,Youssef,Resolved,268.0,149.0,,0,2024-11-14 01:23:00,72.0,0.0
70205,2024-11-24 09:59:00,2071,ALEXANDRIA,  Chat ,Medium,ACCOUNT,  FARAH ,  Resolved ,517.0,27.0,3.0,1,2024-11-25 12:59:00,48.0,1.0
70833,2024-12-22 21:40:00,2485,  Cairo ,  Chat ,Low,Refund,omar,Open,481.0,,4.0,0,,72.0,
70216,2024-09-17 13:41:00,2469,  Mansoura ,PORTAL,high,Refund,Mina,open,644.0,66.0,,0,,24.0,0.0
71086,2024-11-25 18:20:00,2425,Ismailia,Email,Low,Billing,  Mina ,Open,142.0,,4.0,0,,72.0,
70993,2024-12-18 17:11:00,2481,  ALEXANDRIA ,Email,Low,  Complaint ,Nada,Pending,555.0,,4.0,0,,72.0,
70557,2024-11-12 17:49:00,2134,,  Portal ,  Low ,Technical,  Heba ,Resolved,502.0,72.0,2.0,0,2024-11-15 17:49:00,72.0,1.0
71390,2024-09-28 14:33:00,2478,  Giza ,Email,Low,Complaint,  Youssef ,pending,256.0,83.0,5.0,0,,72.0,0.0
71295,2024-09-15 21:12:00,2579,MANSOURA,  Email ,low,Delivery,  Youssef ,Resolved,100.0,147.0,4.0,1,2024-09-22 00:12:00,72.0,0.0
71490,2024-10-19 07:05:00,2340,MANSOURA,Portal,High,Delivery,Omar,Resolved,322.0,143.0,,0,2024-10-25 06:05:00,24.0,0.0
70942,2024-10-19 14:14:00,2012,  Mansoura ,PORTAL,low,DELIVERY,Ali,Closed,496.0,29.0,2.0,1,2024-10-20 19:14:00,72.0,1.0
71571,2024-11-29 08:14:00,2599,Tanta,Email,Critical,Refund,Youssef,Resolved,698.0,58.0,3.0,0,2024-12-01 18:14:00,8.0,0.0
70685,2024-10-08 22:19:00,2444,CAIRO,Chat,Medium,Account,Omar,Pending,501.0,90.0,4.0,0,,48.0,0.0
70708,2024-09-23 05:22:00,2474,Zagazig,Portal,low,billing,NADA,Resolved,416.0,147.0,4.0,0,2024-09-29 08:22:00,72.0,0.0
70780,2025-01-28 22:37:00,2556,Zagazig,Email,Low,Complaint,Heba,OPEN,412.0,64.0,5.0,0,,72.0,0.0
70768,2024-12-12 17:12:00,2207,Zagazig,Phone,Medium,  TECHNICAL ,Ali,Resolved,611.0,78.0,5.0,0,2024-12-15 23:12:00,48.0,0.0
70606,2025-02-20 22:35:00,2394,  Mansoura ,  Email ,Medium,Refund,SARA,Resolved,704.0,64.0,,0,2025-02-23 14:35:00,48.0,0.0
70125,2025-01-02 06:47:00,2141,Suez,email,High,Technical,  Omar ,  RESOLVED ,-5.0,78.0,4.0,0,2025-01-05 12:47:00,24.0,0.0
71306,2025-02-25 19:09:00,2421,Mansoura,Email,Low,Billing,Farah,Open,291.0,,4.0,0,,72.0,
70568,2024-10-27 11:01:00,2479,Alexandria,portal,low,Complaint,Sara,Open,221.0,,,0,,72.0,
71435,2025-02-04 15:33:00,2148,Tanta,Phone,High,account,Farah,Closed,153.0,121.0,2.0,0,2025-02-09 16:33:00,24.0,0.0
70504,2024-10-24 09:47:00,2316,Mansoura,Chat,Low,  Refund ,  FARAH ,Open,377.0,,3.0,0,,72.0,
71303,2024-12-29 12:16:00,2059,Ismailia,email,High,Refund,Sara,Resolved,363.0,160.0,3.0,1,2025-01-05 04:16:00,24.0,0.0
70323,2025-02-18 09:51:00,2375,CAIRO,Email,High,Technical,Youssef,Resolved,674.0,75.0,3.0,0,2025-02-21 12:51:00,24.0,0.0
70912,2024-11-25 08:58:00,2263,Suez,EMAIL,  Low ,Billing,  Farah ,Resolved,411.0,18.0,1.0,0,2024-11-26 02:58:00,72.0,1.0
70104,2024-12-28 04:55:00,2578,Mansoura,Portal,  LOW ,  Billing ,MINA,Resolved,280.0,132.0,5.0,1,2025-01-02 16:55:00,72.0,0.0
70193,2024-11-25 21:43:00,2102,Tanta,Email,MEDIUM,Technical,Mina,Resolved,652.0,60.0,,0,2024-11-28 09:43:00,48.0,0.0
71101,2025-02-16 14:18:00,2459,Ismailia,Chat,Medium,  Technical ,mina,Resolved,299.0,59.0,5.0,0,2025-02-19 01:18:00,48.0,0.0
